Date List Produced,Record Obsolescence Date,Source,COMPANY NAME,ADDRESS,CITY,STATE,ZIP CODE,MAILING CARRIER ROUTE,MAILING DELIVERY POINT BAR CODE,LOCATION ADDRESS,LOCATION ADDRESS CITY,LOCATION ADDRESS STATE,LOCATION ADDRESS ZIP,LOCATION ADDRESS DELIVERY POINT BAR CODE,LOCATION ADDRESS CARRIER ROUTE,COUNTY,PRIMARY SIC,PRIMARY SIC DESCRIPTION,SECONDARY SIC #1,SECONDARY SIC DESCRIPTION #1,SECONDARY SIC #2,SECONDARY SIC DESCRIPTION #2,METRO AREA,DATA AXLE USA ID,LAST NAME,FIRST NAME,CONTACT TITLE,CONTACT PROF TITLE,CONTACT GENDER
Sep 14 2021,Mar 14 2022,Data Axle,Borello John S DDS,45 S Park Blvd # 222,Glen Ellyn,IL,60137-6282,C033,726,45 S Park Blvd # 222,Glen Ellyn,IL,60137-6282,726,C033,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",150120962,Borello,John S,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Boris P Becker PC,214 Randall Rd,South Elgin,IL,60177-2274,R053,149,214 Randall Rd,South Elgin,IL,60177-2274,149,R053,Kane,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",393248943,Becker,Boris,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Boris Peck LTD,1004 Weiland Rd,Buffalo Grove,IL,60089-7000,C072,46,1004 Weiland Rd,Buffalo Grove,IL,60089-7000,46,C072,Lake,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",903134112,Peck,Boris,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Bork Douglas P DDS,1795 Grandstand Pl # 4,Elgin,IL,60123-4980,C066,43,1795 Grandstand Pl # 4,Elgin,IL,60123-4980,43,C066,Kane,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",666365705,Bork,Douglas P,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,William H Born DDS,5214 N Western Ave # 301,Chicago,IL,60625-2591,C063,761,5214 N Western Ave # 301,Chicago,IL,60625-2591,761,C063,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",388776437,Born,William H,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Maria Borzecka DDS,3256 N Pulaski Rd,Chicago,IL,60641-4730,C002,568,3256 N Pulaski Rd,Chicago,IL,60641-4730,568,C002,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",723202744,Borzecka,Maria,,DDS,Female
Sep 14 2021,Mar 14 2022,Data Axle,Bosack Dental,10730 W 143rd St #33,Orland Park,IL,60462-1978,R025,33,10730 W 143rd St #33,Orland Park,IL,60462-1978,33,R025,Cook,802101,Dentists,802101,Dentists,802104,Cosmetic Dentistry,"Chicago-Npvl, IL",425426869,Bosack,Rebecca,OPERATIONS,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Charles Boswell DDS,2835 Belvidere Rd # 213,Waukegan,IL,60085-6080,C066,638,2835 Belvidere Rd # 213,Waukegan,IL,60085-6080,638,C066,Lake,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",696721497,Boswell,Charles,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Igor Botvinnik DDS,7963 Golf Rd,Morton Grove,IL,60053-1040,C022,632,7963 Golf Rd,Morton Grove,IL,60053-1040,632,C022,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",361388689,Botvinnik,Igor,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Bour Martin D DDS,10281 W Lincoln Hwy,Frankfort,IL,60423-1279,C001,817,10281 W Lincoln Hwy,Frankfort,IL,60423-1279,817,C001,Will,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",872883038,Bour,Martin D,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Ogbonna B Bowden DDS,8544 S Stony Island Ave,Chicago,IL,60617-2248,C038,446,8544 S Stony Island Ave,Chicago,IL,60617-2248,446,C038,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",723203124,Bowden,Ogbonna B,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Bowes Dental Care,2375 Bowes Rd #200,Elgin,IL,60123-8500,R015,50,2375 Bowes Rd #200,Elgin,IL,60123-8500,50,R015,Kane,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",666956230,Yenna,Santhi,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Mariah S Boyd DMD,333 S Ashland Ave,Chicago,IL,60607-2703,C039,333,333 S Ashland Ave,Chicago,IL,60607-2703,333,C039,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",729205045,Boyd,Mariah S,,DMD,Female
Sep 14 2021,Mar 14 2022,Data Axle,Boyer & Scheive DDS PC,845 S Main St # 100,Lombard,IL,60148-3350,C032,253,845 S Main St # 100,Lombard,IL,60148-3350,253,C032,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",312295652,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Boyer & Scheive PC,620 W Roosevelt Rd # D2,Wheaton,IL,60187-2306,C091,421,620 W Roosevelt Rd # D2,Wheaton,IL,60187-2306,421,C091,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",150253912,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Braam Dental,3334 W Peterson Ave,Chicago,IL,60659-3505,C026,993,3334 W Peterson Ave,Chicago,IL,60659-3505,993,C026,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",745119221,Braam,Lee,OPERATIONS,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Lee S Braam DMD,1015 W Lawrence Ave,Chicago,IL,60640-5017,C038,155,1015 W Lawrence Ave,Chicago,IL,60640-5017,155,C038,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",723260047,Braam,Lee S,,DMD,Male
Sep 14 2021,Mar 14 2022,Data Axle,Braces Specialist,4251 N Milwaukee Ave,Chicago,IL,60641-1642,C041,514,4251 N Milwaukee Ave,Chicago,IL,60641-1642,514,C041,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",592884142,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Brackett John Robert DDS,4 Walker Ave # B,Clarendon Hills,IL,60514-1351,C019,74,4 Walker Ave # B,Clarendon Hills,IL,60514-1351,74,C019,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",311158885,Brackett,John Robert,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Bradley Rule DDS,6475 Washington St # 101,Gurnee,IL,60031-4404,R005,260,6475 Washington St # 101,Gurnee,IL,60031-4404,260,R005,Lake,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",748693185,Rule,Bradley C,PRESIDENT,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Brand New Smile Dental Implant,261 N Randall Rd # 102,Lake In The Hls,IL,60156-5999,R018,613,261 N Randall Rd # 102,Lake In The Hls,IL,60156-5999,613,R018,Mc Henry,807205,Dental Implants-Prosthesis,807205,Dental Implants-Prosthesis,,,"Chicago-Npvl, IL",735559317,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Brar Dentistry,300 Randall Rd,South Elgin,IL,60177-2261,R053,8,300 Randall Rd,South Elgin,IL,60177-2261,8,R053,Kane,807203,Denturists,807203,Denturists,801104,Clinics,"Chicago-Npvl, IL",419734487,Brar,Sonia,OWNER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Brar Dentistry,2019 Dean St,St Charles,IL,60174-4801,C019,991,2019 Dean St,St Charles,IL,60174-4801,991,C019,Kane,802101,Dentists,802101,Dentists,802104,Cosmetic Dentistry,"Chicago-Npvl, IL",723618763,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Brasky Feldner & Assoc,15300 West Ave # 111,Orland Park,IL,60462-4742,C013,5,15300 West Ave # 111,Orland Park,IL,60462-4742,5,C013,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",424619955,Brasky,Theodore E,PRESIDENT,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Braun Dental Clinic,6745 Cermak Rd,Berwyn,IL,60402-2216,C007,458,6745 Cermak Rd,Berwyn,IL,60402-2216,458,C007,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",724527830,Laban,Bashir M,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Laviniu Bredau DDS,430 W Erie St # 500,Chicago,IL,60654-5732,C059,255,430 W Erie St # 500,Chicago,IL,60654-5732,255,C059,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",723202796,Bredau,Laviniu,,DDS,
Sep 14 2021,Mar 14 2022,Data Axle,Brennan & Peloquin,15915 S Crystal Creek Dr #B,Homer Glen,IL,60491-9381,R043,74,15915 S Crystal Creek Dr #B,Homer Glen,IL,60491-9381,74,R043,Will,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",459369336,Curtis,Besty,MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,William M Brennan DDS,5133 Washington St # 4,Downers Grove,IL,60515-4757,C025,46,5133 Washington St # 4,Downers Grove,IL,60515-4757,46,C025,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",150675627,Brennan,William M,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Richard J Brenner DDS,211 W Chicago Ave # 110,Hinsdale,IL,60521-3357,C027,350,211 W Chicago Ave # 110,Hinsdale,IL,60521-3357,350,C027,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",949432199,Brenner,Richard J,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Brentwood Family Dental,PO Box 1054,Bensenville,IL,60106-8054,B008,541,1145 S York Rd,Bensenville,IL,60106-3342,456,C014,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",205725799,Ramadorai,Thirunindra,OPERATIONS,,
Sep 14 2021,Mar 14 2022,Data Axle,John J Brescia DDS,7411 Lake St # L100,River Forest,IL,60305-1940,C014,200,7411 Lake St # L100,River Forest,IL,60305-1940,200,C014,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",482075348,Brescia,John J,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Brett Blacher DDS,450 E 22nd St # 201,Lombard,IL,60148-6176,C062,515,450 E 22nd St # 201,Lombard,IL,60148-6176,515,C062,Du Page,802101,Dentists,802101,Dentists,802104,Cosmetic Dentistry,"Chicago-Npvl, IL",746364138,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Brian Del Carlo Dentistry,2025 75th St,Woodridge,IL,60517-2308,C087,251,2025 75th St,Woodridge,IL,60517-2308,251,C087,Du Page,802101,Dentists,802101,Dentists,729931,Electrolysis,"Chicago-Npvl, IL",516455748,Del Carlo,Brian P,OFFICE MANAGER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Brian J Gambla DDS LTD,7350 W College Dr # 105,Palos Heights,IL,60463-1187,C029,301,7350 W College Dr # 105,Palos Heights,IL,60463-1187,301,C029,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",258961093,Gambla,Brian J,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Brian M Karshen DDS,7600 W College Dr # 17,Palos Heights,IL,60463-1066,C022,170,7600 W College Dr # 17,Palos Heights,IL,60463-1066,170,C022,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",748697333,Karshen,Brian M,PRESIDENT,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Brian R Langowski LTD,4445 N Elston Ave,Chicago,IL,60630-4418,C006,459,4445 N Elston Ave,Chicago,IL,60630-4418,459,C006,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",151563103,Langowski,Brian R,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Brian Zulawinski DDS LLC,15 N Arlington Heights Rd,Arlington Hts,IL,60004-6067,C081,993,15 N Arlington Heights Rd,Arlington Hts,IL,60004-6067,993,C081,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",745124389,Zulawinski,Brian Paul,OPERATIONS,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Brickyard Dental,6020 W Diversey Ave,Chicago,IL,60639-1108,C043,204,6020 W Diversey Ave,Chicago,IL,60639-1108,204,C043,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",610909475,Tsaliagos,Christos A,PRESIDENT,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Brickyard Family Dental,2620 N Narragansett Ave #B13,Chicago,IL,60639-1081,C050,99,2620 N Narragansett Ave #B13,Chicago,IL,60639-1081,99,C050,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",689158434,Kim,Francis,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Bridgeport Dental Specialist,2959 S Wallace St,Chicago,IL,60616-3034,C001,597,2959 S Wallace St,Chicago,IL,60616-3034,597,C001,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",402473799,Lin,Lihong,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Bridgeport Family Dental Ctr,2959 S Wallace St,Chicago,IL,60616-3034,C001,597,2959 S Wallace St,Chicago,IL,60616-3034,597,C001,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",430290820,Vongluekiat,Steven,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Bridgeport Foot & Ankle,724 W 31st St,Chicago,IL,60616-3007,C004,245,724 W 31st St,Chicago,IL,60616-3007,245,C004,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",738856928,Heisley,Dawn L,,DDS,Female
Sep 14 2021,Mar 14 2022,Data Axle,Bridgeport Smiles,3014 S Halsted St,Chicago,IL,60608-5805,C020,147,3014 S Halsted St,Chicago,IL,60608-5805,147,C020,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",705958943,Modi,Neepa,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Bright Dental,737 W Golf Rd,Des Plaines,IL,60016-2414,C030,376,737 W Golf Rd,Des Plaines,IL,60016-2414,376,C030,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",378621684,Hanna,Eva A,PRESIDENT,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Bright Dental,2752 Forgue Dr # 118,Naperville,IL,60564-4161,R036,430,2752 Forgue Dr # 118,Naperville,IL,60564-4161,430,R036,Will,802101,Dentists,802101,Dentists,802104,Cosmetic Dentistry,"Chicago-Npvl, IL",267084242,Chen,Yen,OWNER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Bright Dental Lab,2434 E Dempster St # 203,Des Plaines,IL,60016-5340,C014,537,2434 E Dempster St # 203,Des Plaines,IL,60016-5340,537,C014,Cook,807201,Laboratories-Dental,807201,Laboratories-Dental,,,"Chicago-Npvl, IL",517547378,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Bright Dental Of Logan Square,3300 W Armitage Ave,Chicago,IL,60647-3718,C068,8,3300 W Armitage Ave,Chicago,IL,60647-3718,8,C068,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",615726098,Chae,Kenneth,PRESIDENT,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Bright Dental Smiles,100 E Roosevelt Rd # 14,Villa Park,IL,60181-3529,C011,140,100 E Roosevelt Rd # 14,Villa Park,IL,60181-3529,140,C011,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",424152721,Dhringra-Bajaj,Jaspreet,OWNER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Bright Smile Dental,5430 N Milwaukee Ave,Chicago,IL,60630-1225,C022,302,5430 N Milwaukee Ave,Chicago,IL,60630-1225,302,C022,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",507843449,Vitkin,Tamara,OWNER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Bright Smile Dental,430 Barron Blvd,Grayslake,IL,60030-1666,C016,309,430 Barron Blvd,Grayslake,IL,60030-1666,309,C016,Lake,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",606440543,Vitkin,Marina,OWNER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Bright Smile Family Dental,12601 Western Ave #B,Blue Island,IL,60406-1777,C010,74,12601 Western Ave #B,Blue Island,IL,60406-1777,74,C010,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",415439023,Adam,Gehan,PRESIDENT,,
Sep 14 2021,Mar 14 2022,Data Axle,Bright Smiles Pediatric,4835 N Sheridan Rd,Chicago,IL,60640-3718,C021,357,4835 N Sheridan Rd,Chicago,IL,60640-3718,357,C021,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",723561355,Kuttab,Johnny,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Brighter Dental Of Old Town,1254 N Wells St,Chicago,IL,60610-1981,C080,990,1254 N Wells St,Chicago,IL,60610-1981,990,C080,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",420386540,Nouneh,Roger,MANAGER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Brighter Smile,4845 N Milwaukee Ave,Chicago,IL,60630-2145,C044,454,4845 N Milwaukee Ave,Chicago,IL,60630-2145,454,C044,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",704993672,Beckerly,Michelle,OWNER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Brighton Park Dental,4441 S Kedzie Ave,Chicago,IL,60632-2814,C018,413,4441 S Kedzie Ave,Chicago,IL,60632-2814,413,C018,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",448940932,Pal,Aroon,PRESIDENT,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Brilliant Dental LLC,1400b 75th St # 1,Downers Grove,IL,60516-4296,C061,10,1400b 75th St # 1,Downers Grove,IL,60516-4296,10,C061,Du Page,802101,Dentists,802101,Dentists,999966,Federal Government Contractors,"Chicago-Npvl, IL",402572733,Chen,Irene,OFFICE MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Brilliant Endodontics,755 S Milwaukee Ave,Libertyville,IL,60048-3253,C011,991,755 S Milwaukee Ave,Libertyville,IL,60048-3253,991,C011,Lake,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",717061280,Bahrani,Zaynab,MANAGER,,
Sep 14 2021,Mar 14 2022,Data Axle,Brink Street Dental,284 Memorial Ct # C,Crystal Lake,IL,60014-6231,C003,755,284 Memorial Ct # C,Crystal Lake,IL,60014-6231,755,C003,Mc Henry,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",483369302,Stone,Sally,OWNER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Brink Street Dentistry,710 W Brink St #1,Harvard,IL,60033-2720,R003,1,710 W Brink St #1,Harvard,IL,60033-2720,1,R003,Mc Henry,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",749809526,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Brite Bite Dental,444 Lee St # 2,Des Plaines,IL,60016-4613,C027,21,444 Lee St # 2,Des Plaines,IL,60016-4613,21,C027,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",646387563,Levy,Mark,PRESIDENT,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Brite Dental,2314 N Milwaukee Ave,Chicago,IL,60647-2925,C037,144,2314 N Milwaukee Ave,Chicago,IL,60647-2925,144,C037,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",423683087,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Brite Dental,3535 W 26th St,Chicago,IL,60623-3913,C006,359,3535 W 26th St,Chicago,IL,60623-3913,359,C006,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",423496908,Rangel,Alex,MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Brite Dental,4343 W Armitage Ave,Chicago,IL,60639-3521,C017,438,4343 W Armitage Ave,Chicago,IL,60639-3521,438,C017,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",687190728,Aqel,Fadi M,PRESIDENT,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Brite Dental,5917 S Pulaski Rd,Chicago,IL,60629-4515,C043,174,5917 S Pulaski Rd,Chicago,IL,60629-4515,174,C043,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",688889286,Aqel,Fadi M,PRESIDENT,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Brite Dental,5961 N Lincoln Ave,Chicago,IL,60659-3758,C023,993,5961 N Lincoln Ave,Chicago,IL,60659-3758,993,C023,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",737613633,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Brite Dental Care,177 W Northwest Hwy,Palatine,IL,60067-3550,C067,774,177 W Northwest Hwy,Palatine,IL,60067-3550,774,C067,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",402006739,Kwon,James Ikjae,PRESIDENT,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Brite Dental Kimball PC,4714 N Kimball Ave,Chicago,IL,60625-5305,C029,143,4714 N Kimball Ave,Chicago,IL,60625-5305,143,C029,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",403186830,Aqel,Fadi M,PRESIDENT,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Brite Dental PC,6720 N Clark St,Chicago,IL,60626-3211,C014,201,6720 N Clark St,Chicago,IL,60626-3211,201,C014,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",717103683,Aqel,Fadi M,PRESIDENT,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Broadview Dental Care,2201 W Roosevelt Rd,Broadview,IL,60155-3969,C023,998,2201 W Roosevelt Rd,Broadview,IL,60155-3969,998,C023,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",524733615,Upadhyaya,Prakash,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Broadway Dental Care,5860 N Broadway St,Chicago,IL,60660-3518,C094,609,5860 N Broadway St,Chicago,IL,60660-3518,609,C094,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",417277464,Nguyen,David,OFFICE MANAGER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Brookfield Oral Surgery LLC,9240 Broadway Ave,Brookfield,IL,60513-1252,C004,401,9240 Broadway Ave,Brookfield,IL,60513-1252,401,C004,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",759515041,Johnson,Tyran E,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Brookfield Smiles,8908 Ogden Ave,Brookfield,IL,60513-2006,C005,89,8908 Ogden Ave,Brookfield,IL,60513-2006,89,C005,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",150667228,Shah,Payal,PRESIDENT,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Brookforest Dental Care,850 Brookforest Ave # D,Shorewood,IL,60404-8514,R003,765,850 Brookforest Ave # D,Shorewood,IL,60404-8514,765,R003,Will,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",566421582,Jabir,Yosif,VICE PRESIDENT,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Brookside Dental Care,10175 W Lincoln Hwy,Frankfort,IL,60423-1274,C001,759,10175 W Lincoln Hwy,Frankfort,IL,60423-1274,759,C001,Will,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",224714428,Spencer,Craig A,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Brosnan Dental LTD,10522 S Cicero Ave # 204,Oak Lawn,IL,60453-5919,C044,549,10522 S Cicero Ave # 204,Oak Lawn,IL,60453-5919,549,C044,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",748694025,Brosnan,James Glen,PRESIDENT,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Brothers KARA M DMD,5912 W Lawrence Ave,Chicago,IL,60630-3305,C028,996,5912 W Lawrence Ave,Chicago,IL,60630-3305,996,C028,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",740511773,Brothers,Kara M,,DMD,Female
Sep 14 2021,Mar 14 2022,Data Axle,Timothy Brouder DDS,207 S Emerson St # B,Mt Prospect,IL,60056-3259,C059,743,207 S Emerson St # B,Mt Prospect,IL,60056-3259,743,C059,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",642057525,Brouder,Timothy,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Miranda M Brown DDS,1801 W Wisconsin Ave,Milwaukee,WI,53233-2186,C050,16,811 W Wellington Ave,Chicago,IL,60657-5123,113,C073,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",747407580,Brown,Miranda M,,DDS,Female
Sep 14 2021,Mar 14 2022,Data Axle,Brownlee Earl D DDS & Assoc,3146 S King Dr,Chicago,IL,60616-3940,C041,465,3146 S King Dr,Chicago,IL,60616-3940,465,C041,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",151194487,Brownlee,Earl,OWNER,,Male
Sep 14 2021,Mar 14 2022,Data Axle,Bruce M Cable DDS Under,100 W 144th St,Riverdale,IL,60827-2703,C004,5,100 W 144th St,Riverdale,IL,60827-2703,5,C004,Cook,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",723077843,,,,,
Sep 14 2021,Mar 14 2022,Data Axle,Bruggeman & Bruggeman,17 S Virginia Rd #2,Crystal Lake,IL,60014-3120,R011,2,17 S Virginia Rd #2,Crystal Lake,IL,60014-3120,2,R011,Mc Henry,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",389929654,Williams,Sandy,MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Brundage & Wise LTD,137 N Oak Park Ave # 202,Oak Park,IL,60301-1340,C035,525,137 N Oak Park Ave # 202,Oak Park,IL,60301-1340,525,C035,Cook,802101,Dentists,802101,Dentists,804914,Dental Hygienists,"Chicago-Npvl, IL",949381131,Kerr,Mickie,OFFICE MANAGER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Barton L Bruntjen DDS,400 S County Farm Rd # 210,Wheaton,IL,60187-4547,C041,602,400 S County Farm Rd # 210,Wheaton,IL,60187-4547,602,C041,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",418195913,Bruntjen,Barton L,,DDS,Male
Sep 14 2021,Mar 14 2022,Data Axle,Brush Pediatric Dentistry,911 N Elm St # 228,Hinsdale,IL,60521-3641,C038,534,911 N Elm St # 228,Hinsdale,IL,60521-3641,534,C038,Du Page,802101,Dentists,802101,Dentists,,,"Chicago-Npvl, IL",748686945,Albert,Miranda,OWNER,,Female
Sep 14 2021,Mar 14 2022,Data Axle,Brushin' On Belmont,2007 W Belmont Ave #1e,Chicago,IL,60618-6793,C061,15,2007 W Belmont Ave #1e,Chicago,IL,60618-6793,15,C061,Cook,802101,Dentists,802101,Dentists,801101,Physicians & Surgeons,"Chicago-Npvl, IL",669761314,Govoni,Robert,OWNER,,Male
